open_time,Readble_Date,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,
1.67E+12,18/12/2022,16777.54,16863.26,16663.07,16738.21,112619.3165,1.67E+12,1884666030,3369193,55539.12922,929480021.4,0
1.67E+12,19/12/2022,16739,16815.99,16256.3,16438.88,179094.2831,1.67E+12,2981094033,4681887,87610.2351,1458309481,0
1.67E+12,20/12/2022,16438.88,17061.27,16397.2,16895.56,248808.9232,1.67E+12,4176995654,5945803,124217.3859,2085423622,0
1.67E+12,21/12/2022,16896.15,16925,16723,16824.67,156810.9636,1.67E+12,2638528724,4375570,77675.35979,1307019850,0
1.67E+12,22/12/2022,16824.68,16868.52,16559.85,16821.43,176044.2724,1.67E+12,2949612072,4678640,87573.90221,1467281599,0
1.67E+12,23/12/2022,16821.9,16955.14,16731.13,16778.5,161612.0095,1.67E+12,2720021934,4561020,81034.18553,1363871436,0
1.67E+12,24/12/2022,16778.52,16869.99,16776.62,16836.12,100224.291,1.67E+12,1686757295,3076985,49578.22304,834395051.3,0
1.67E+12,25/12/2022,16835.73,16857.96,16721,16832.11,125441.072,1.67E+12,2108857873,3570157,62073.54114,1043560797,0
1.67E+12,26/12/2022,16832.11,16944.52,16791,16919.39,124564.0066,1.67E+12,2099037539,3915571,61741.18011,1040420821,0
1.67E+12,27/12/2022,16919.39,16972.83,16592.37,16706.36,173749.5862,1.67E+12,2918379510,5047628,86096.58586,1446098275,0
1.67E+12,28/12/2022,16706.06,16785.19,16465.33,16547.31,193037.5658,1.67E+12,3210894237,5465468,96118.18717,1598767893,0
1.67E+12,29/12/2022,16547.32,16664.41,16488.91,16633.47,160998.4716,1.67E+12,2671665748,4553877,80977.62443,1343799863,0
1.67E+12,30/12/2022,16633.47,16677.35,16333,16607.48,164916.3117,1.67E+12,2726831057,4310415,82170.4749,1358631101,0
1.67E+12,31/12/2022,16607.48,16644.09,16470,16542.4,114490.4286,1.67E+12,1897047505,3344374,57021.06919,944834393.3,0
1.67E+12,01/01/2023,16541.77,16628,16499.01,16616.75,96925.41374,1.67E+12,1604793790,3218355,48548.78168,803841673.8,0
1.67E+12,02/01/2023,16617.17,16799.23,16548.7,16672.87,121888.5719,1.67E+12,2034683215,4036118,60925.25948,1017074781,0
1.67E+12,03/01/2023,16672.78,16778.4,16605.28,16675.18,159541.5373,1.67E+12,2662765916,5097596,79595.76246,1328471403,0
1.67E+12,04/01/2023,16675.65,16991.87,16652.66,16850.36,220362.1886,1.67E+12,3709833210,6310703,109747.115,1847617011,0
1.67E+12,05/01/2023,16850.36,16879.82,16753,16831.85,163473.5664,1.67E+12,2751080254,4842014,80959.57162,1362471754,0
1.67E+12,06/01/2023,16831.85,17041,16679,16950.65,207401.2842,1.67E+12,3490305010,5388661,103320.2297,1738828235,0
1.67E+12,07/01/2023,16950.31,16981.91,16908,16943.57,104526.5688,1.67E+12,1770201710,3227161,51624.83107,874295207.6,0
1.67E+12,08/01/2023,16943.83,17176.99,16911,17127.83,135155.897,1.67E+12,2291925700,4036092,67200.6025,1139647003,0
1.67E+12,09/01/2023,17127.83,17398.8,17104.66,17178.26,266211.5272,1.67E+12,4590284351,6327667,131748.5252,2271681165,0
1.67E+12,10/01/2023,17179.04,17499,17146.34,17440.66,221382.4258,1.67E+12,3829247654,5448751,109377.4561,1891995855,0
1.67E+12,11/01/2023,17440.64,18000,17315.6,17943.26,262221.6065,1.67E+12,4586965947,5627464,129944.5693,2273368097,0
1.67E+12,12/01/2023,17943.26,19117.04,17892.05,18846.62,454568.3218,1.67E+12,8348431208,8911373,227295.3317,4174813798,0
1.67E+12,13/01/2023,18846.62,20000,18714.12,19930.01,368615.8782,1.67E+12,7061633461,8021774,183448.8938,3515300890,0
1.67E+12,14/01/2023,19930.01,21258,19888.05,20954.92,393913.7495,1.67E+12,8183071567,8659545,197817.5521,4109568162,0
1.67E+12,15/01/2023,20952.76,21050.74,20551.01,20871.5,178542.2255,1.67E+12,3710526606,5194354,88310.83908,1835436632,0
1.67E+12,16/01/2023,20872.99,21474.05,20611.48,21185.65,293078.0826,1.67E+12,6168654053,6856434,145352.6694,3059597458,0
1.67E+12,17/01/2023,21185.65,21647.45,20841.31,21134.81,275407.7441,1.67E+12,5840585769,6440138,137121.6431,2908227174,0
1.67E+12,18/01/2023,21132.29,21650,20407.15,20677.47,350916.0195,1.67E+12,7399719195,7617173,173174.4169,3652037808,0
1.67E+12,19/01/2023,20677.47,21192,20659.19,21071.59,251385.8493,1.67E+12,5243024330,5819932,124924.2344,2605629874,0
1.67E+12,20/01/2023,21071.59,22755.93,20861.28,22667.21,338079.1366,1.67E+12,7256172890,7382435,170200.0487,3654038898,0
1.67E+12,21/01/2023,22666,23371.8,22422,22783.55,346445.4843,1.67E+12,7938935169,7796520,172663.1713,3956916674,0
1.67E+12,22/01/2023,22783.35,23078.71,22292.37,22707.88,253577.7529,1.67E+12,5775552322,6603827,125842.9166,2866409821,0
1.67E+12,23/01/2023,22706.02,23180,22500,22916.45,293588.3794,1.67E+12,6704191296,7258655,145854.7094,3330927704,0
1.67E+12,24/01/2023,22917.81,23162.2,22462.93,22632.89,293158.7825,1.67E+12,6721432963,7395584,144239.8436,3307407342,0
1.67E+12,25/01/2023,22631.94,23816.73,22300,23060.94,346042.8322,1.67E+12,7875590359,8060446,172647.9012,3929821774,0
1.67E+12,26/01/2023,23060.42,23282.47,22850.01,23009.65,288924.4358,1.67E+12,6664592468,7181086,143185.0834,3303064271,0
1.67E+12,27/01/2023,23009.65,23500,22534.88,23074.16,280833.8632,1.67E+12,6461707755,7079096,139699.2764,3214623771,0
1.67E+12,28/01/2023,23074.16,23189,22878.46,23022.6,148115.7109,1.67E+12,3408985411,4181816,73861.83566,1700057504,0
1.67E+12,29/01/2023,23021.4,23960.54,22967.76,23742.3,295688.792,1.68E+12,6941922954,7030837,149507.5061,3510026673,0
1.68E+12,30/01/2023,23743.37,23800.51,22500,22826.15,302405.9012,1.68E+12,7020727239,7790224,149096.5307,3461492907,0
1.68E+12,31/01/2023,22827.38,23320,22714.77,23125.13,264649.3491,1.68E+12,6083858925,6798411,133028.1272,3058369006,0
1.68E+12,01/02/2023,23125.13,23812.66,22760.23,23732.66,310790.4227,1.68E+12,7212542002,7863213,156107.5848,3623730153,0
1.68E+12,02/02/2023,23731.41,24255,23363.27,23488.94,364177.2075,1.68E+12,8673696846,9102300,181814.2032,4330715914,0
1.68E+12,03/02/2023,23489.33,23715.7,23204.62,23431.9,332571.029,1.68E+12,7806490900,8007846,166143.3325,3900042091,0
1.68E+12,04/02/2023,23431.9,23587.78,23253.96,23326.84,166126.473,1.68E+12,3886777608,4852404,81863.93145,1915443498,0
1.68E+12,05/02/2023,23327.66,23433.33,22743,22932.91,209251.3392,1.68E+12,4842463017,5903916,103885.2231,2404286621,0
1.68E+12,06/02/2023,22932.91,23158.25,22628.13,22762.52,265371.6069,1.68E+12,6076050768,6956395,132350.5299,3030470975,0
1.68E+12,07/02/2023,22762.52,23350.25,22745.78,23240.46,308006.7248,1.68E+12,7085929136,8293878,154613.2474,3557209787,0
1.68E+12,08/02/2023,23242.42,23452,22665.85,22963,280056.3072,1.68E+12,6457585648,7896433,138627.7264,3196783920,0
1.68E+12,09/02/2023,22961.85,23011.39,21688,21796.35,402894.6955,1.68E+12,9052973327,9784291,199309.6837,4478800426,0
1.68E+12,10/02/2023,21797.83,21938.16,21451,21625.19,338591.9425,1.68E+12,7369456395,6993675,167419.6694,3644087095,0
1.68E+12,11/02/2023,21625.19,21906.32,21599.78,21862.55,177021.5843,1.68E+12,3842000898,4207940,87937.9597,1908638570,0
1.68E+12,12/02/2023,21862.02,22090,21630,21783.54,204435.6516,1.68E+12,4469822441,4561903,101194.347,2212545781,0
1.68E+12,13/02/2023,21782.37,21894.99,21351.07,21773.97,295730.7679,1.68E+12,6404813758,6503611,147221.3857,3188732830,0
1.68E+12,14/02/2023,21774.63,22319.08,21532.77,22199.84,361958.4011,1.68E+12,7938385477,7695927,182006.7156,3991901042,0
1.68E+12,15/02/2023,22199.84,24380,22047.28,24324.05,375669.1611,1.68E+12,8604133694,8335550,190798.1552,4372346767,0
1.68E+12,16/02/2023,24322.87,25250,23505.25,23517.72,450080.6837,1.68E+12,11074988149,11006793,224396.7757,5522891581,0
1.68E+12,17/02/2023,23517.72,25021.11,23339.37,24569.97,496813.2138,1.68E+12,11968532252,10895009,249087.9477,6001870488,0
1.68E+12,18/02/2023,24568.24,24877,24430,24631.95,216917.2521,1.68E+12,5339920390,6296097,107467.0876,2645647446,0
1.68E+12,19/02/2023,24632.05,25192,24192.57,24271.76,300395.9954,1.68E+12,7408745407,7660484,149680.2806,3692030230,0
1.68E+12,20/02/2023,24272.51,25121.23,23840.83,24842.2,346938.57,1.68E+12,8561226688,9808728,174453.0433,4305469239,0
1.68E+12,21/02/2023,24843.89,25250,24148.34,24452.16,376000.8287,1.68E+12,9280992344,10712371,187029.4976,4617218785,0
1.68E+12,22/02/2023,24450.67,24476.05,23574.69,24182.21,379425.7537,1.68E+12,9101745946,11395957,188203.7427,4515001623,0
1.68E+12,23/02/2023,24182.21,24599.59,23608,23940.2,398400.4544,1.68E+12,9596083722,11396877,198080.6837,4771375631,0
1.68E+12,24/02/2023,23940.2,24132.35,22841.19,23185.29,343582.5745,1.68E+12,8087524100,11531424,170263.1335,4008150118,0
1.68E+12,25/02/2023,23184.04,23219.13,22722,23157.07,191311.8101,1.68E+12,4406286300,9124568,94440.13964,2175283941,0
1.68E+12,26/02/2023,23157.07,23689.99,23059.18,23554.85,202323.7362,1.68E+12,4716158181,9506015,101003.3928,2354572413,0
1.68E+12,27/02/2023,23554.85,23897.99,23106.77,23492.09,283706.0859,1.68E+12,6659785788,11754195,141360.0485,3318353870,0
1.68E+12,28/02/2023,23492.09,23600,23020.97,23141.57,264140.9989,1.68E+12,6172930936,9568743,131200.827,3066249881,0
1.68E+12,01/03/2023,23141.57,24000,23020.03,23628.97,315287.4174,1.68E+12,7441571085,9390487,157961.9267,3728256787,0
1.68E+12,02/03/2023,23629.76,23796.93,23195.9,23465.32,239315.4522,1.68E+12,5603770010,7435815,119522.0058,2798797977,0
1.68E+12,03/03/2023,23465.32,23476.95,21971.13,22354.34,319954.1979,1.68E+12,7167184766,8214639,156827.3137,3512245357,0
1.68E+12,04/03/2023,22354.34,22410,22157.08,22346.57,121257.3813,1.68E+12,2706422996,4169260,60043.33153,1340204531,0
1.68E+12,05/03/2023,22346.57,22662.09,22189.22,22430.24,154841.7579,1.68E+12,3473011455,4835978,77394.35765,1735989091,0
1.68E+12,06/03/2023,22430.24,22602.19,22258,22410,203751.8296,1.68E+12,4569102169,6471278,102110.263,2289889200,0
1.68E+12,07/03/2023,22409.41,22557.91,21927,22197.96,292519.8091,1.68E+12,6517594938,7813394,145498.6422,3242136503,0
1.68E+12,08/03/2023,22198.56,22287,21580,21705.44,301460.5727,1.68E+12,6641171704,8018963,150008.0249,3304860256,0
1.68E+12,09/03/2023,21704.37,21834.99,20042.72,20362.22,443658.2858,1.68E+12,9403028765,10076702,217900.5962,4619803522,0
1.68E+12,10/03/2023,20362.21,20367.78,19549.09,20150.69,618456.4671,1.68E+12,12344992789,12106261,308155.8099,6151475124,0
1.68E+12,11/03/2023,20150.69,20686.51,19765.03,20455.73,427831.8213,1.68E+12,8651590672,10412300,213151.4786,4310534196,0
1.68E+12,12/03/2023,20455.73,22150,20270.6,21997.11,430944.9429,1.68E+12,8982418414,9721933,218639.0688,4558127965,0
1.68E+12,13/03/2023,21998.05,24500,21813.88,24113.48,687889.3126,1.68E+12,15824996079,14820760,346688.1703,7976620082,0
1.68E+12,14/03/2023,24112.27,26386.87,23976.42,24670.41,699360.9342,1.68E+12,17465307098,15223589,351739.1199,8783916248,0
1.68E+12,15/03/2023,24670.41,25196.97,23896.95,24285.66,581450.7298,1.68E+12,14291005744,12613034,291192.867,7157472157,0
1.68E+12,16/03/2023,24285.66,25167.4,24123,24998.78,439421.33,1.68E+12,10847330152,10418081,220403.3029,5441432259,0
1.68E+12,17/03/2023,24998.78,27756.84,24890,27395.13,624460.6809,1.68E+12,16476681071,13113359,318022.6136,8392477832,0
1.68E+12,18/03/2023,27395.13,27724.85,26578,26907.49,371238.9717,1.68E+12,10135945070,9948603,185687.7077,5070480125,0
1.68E+12,19/03/2023,26907.49,28390.1,26827.22,27972.87,372066.9905,1.68E+12,10264707988,9578297,188150.5615,5191102286,0
1.68E+12,20/03/2023,27972.87,28472,27124.47,27717.01,477378.2337,1.68E+12,13300424537,11775950,239765.2915,6680704888,0
1.68E+12,21/03/2023,27717.01,28438.55,27303.1,28105.47,420929.7422,1.68E+12,11760492716,11530870,210472.3403,5880942508,0
1.68E+12,22/03/2023,28107.81,28868.05,26601.8,27250.97,224113.413,1.68E+12,6272099822,3589327,110355.9739,3089585214,0
1.68E+12,23/03/2023,27250.97,28750,27105,28295.41,128649.6082,1.68E+12,3591123573,2159091,65172.02479,1819323637,0
1.68E+12,24/03/2023,28295.42,28374.3,27000,27454.47,86242.06544,1.68E+12,2403443392,1511137,41449.56122,1155147466,0
1.68E+12,25/03/2023,27454.46,27787.33,27156.09,27462.95,50844.08102,1.68E+12,1397227639,1088721,25326.94876,696042529.1,0
1.68E+12,26/03/2023,27462.96,28194.4,27417.76,27968.05,49671.70353,1.68E+12,1380973403,1068196,25248.15818,702028235.1,0
1.68E+12,27/03/2023,27968.05,28023.86,26508.14,27124.91,88039.46898,1.68E+12,2407130888,1575264,43151.91539,1179905181,0
1.68E+12,28/03/2023,27124.9,27520,26631.78,27261.07,78602.44341,1.68E+12,2124533607,1521981,38972.61486,1053473599,0
1.68E+12,29/03/2023,27261.06,28650,27240.1,28348.6,89486.16008,1.68E+12,2519887866,1704217,45742.08025,1288220696,0
1.68E+12,30/03/2023,28348.6,29184.68,27686,28028.53,98865.43256,1.68E+12,2808471939,1843652,49100.20979,1394972887,0
1.68E+12,31/03/2023,28028.53,28656.69,27511.71,28465.36,78198.12139,1.68E+12,2203253312,1537349,39636.47111,1117184234,0
1.68E+12,01/04/2023,28465.36,28819.71,28220.27,28452.73,30238.44753,1.68E+12,860804237.5,822781,15171.37738,431931567.5,0
1.68E+12,02/04/2023,28452.74,28530,27856.43,28171.87,37365.65692,1.68E+12,1053600933,938464,17897.01839,504647268.1,0
1.68E+12,03/04/2023,28171.87,28500.99,27200.24,27800,79180.01405,1.68E+12,2214361049,1651062,40534.82008,1133865764,0
1.68E+12,04/04/2023,27800,28444.44,27662.79,28165.47,49722.55691,1.68E+12,1397141465,1102007,25083.95234,704845402.4,0
1.68E+12,05/04/2023,28165.47,28775,27805.1,28170.01,60737.64732,1.68E+12,1721098539,1262730,30556.88672,865971090.2,0
1.68E+12,06/04/2023,28170.01,28182.05,27711,28033.82,40118.94963,1.68E+12,1122713088,934548,19308.64369,540384260.9,0
1.68E+12,07/04/2023,28033.83,28100,27766.94,27906.33,24762.09387,1.68E+12,691323748.9,655634,11983.13367,334559478.5,0
1.68E+12,08/04/2023,27906.34,28154.99,27859.02,27938.38,19479.96735,1.68E+12,545324518.7,624159,9729.24214,272366679.3,0
1.68E+12,09/04/2023,27938.38,28530,27800,28323.76,32531.16101,1.68E+12,913915923.7,777589,16885.70757,474454325.4,0
1.68E+12,10/04/2023,28323.76,29770,28170,29637.34,67754.0622,1.68E+12,1955300943,1285695,36147.62326,1043138688,0
1.68E+12,11/04/2023,29637.35,30550,29590,30200.42,67990.07621,1.68E+12,2046078278,1340458,34766.92718,1046250622,0
1.68E+12,12/04/2023,30200.43,30486,29637.4,29888.07,62049.48451,1.68E+12,1863497606,1246556,31136.38576,935223730.6,0
1.68E+12,13/04/2023,29888.07,30595,29854.59,30373.84,51934.11731,1.68E+12,1571091101,1054144,26767.65298,809748635,0
1.68E+12,14/04/2023,30373.84,31000,29966,30466.93,75984.19452,1.68E+12,2323267494,1504180,38406.59006,1174371284,0
1.68E+12,15/04/2023,30466.93,30595.6,30202,30295.09,25429.81247,1.68E+12,772211097.6,732418,12424.34509,377293528.3,0
1.68E+12,16/04/2023,30295.1,30549.99,30120,30304.65,26431.99322,1.68E+12,801322926.2,708233,13163.73591,399115587,0
1.68E+12,17/04/2023,30304.66,30316.06,29240.65,29430.27,56441.81127,1.68E+12,1675287761,1137294,26880.17771,797711012.8,0
1.68E+12,18/04/2023,29430.27,30485,29096.78,30380.01,62004.89434,1.68E+12,1861001492,1141562,32417.57068,972769560.7,0
1.68E+12,19/04/2023,30380.01,30413.53,28520,28797.1,86575.48656,1.68E+12,2541283888,1699891,41467.78872,1217556267,0
1.68E+12,20/04/2023,28797.1,29088.3,28010,28243.65,76879.09372,1.68E+12,2198854031,1434642,36919.58585,1055949766,0
1.68E+12,21/04/2023,28243.65,28374.02,27125,27262.84,77684.7679,1.68E+12,2164667612,1463628,38419.13612,1070540576,0
1.68E+12,22/04/2023,27262.84,27882.72,27140.35,27816.85,36023.69686,1.68E+12,989379475.3,859500,18612.89655,511200971.6,0
1.68E+12,23/04/2023,27816.85,27816.85,27311.25,27590.6,34812.09581,1.68E+12,959389698.8,873485,17610.47671,485328645.7,0
1.68E+12,24/04/2023,27590.59,28000,26942.82,27510.93,53111.56874,1.68E+12,1458406516,1211080,25641.28044,704079582.7,0
1.68E+12,25/04/2023,27510.93,28399.99,27192,28300.79,52325.14637,1.68E+12,1446329375,1087067,26833.47192,742069217,0
1.68E+12,26/04/2023,28300.8,30036,27235,28415.29,129228.404,1.68E+12,3719701462,2261942,64540.55521,1857698379,0
1.68E+12,27/04/2023,28415.29,29890,28378.86,29472.77,95430.82431,1.68E+12,2784859692,1990148,48601.97474,1418439306,0
1.68E+12,28/04/2023,29472.77,29599.54,28891,29311.7,54298.16578,1.68E+12,1590683772,1129240,26659.2164,780784851.5,0
1.68E+12,29/04/2023,29311.69,29448.88,29031,29230.45,20466.83058,1.68E+12,599466910,619319,10024.59978,293627195.7,0
1.68E+12,30/04/2023,29230.45,29969.39,29079.59,29233.21,39752.5372,1.68E+12,1172155268,949458,19894.27252,586711670.6,0
1.68E+12,01/05/2023,29233.2,29337.34,27666.95,28068.26,64433.65958,1.68E+12,1828221139,1362793,30761.9269,872712018.2,0
1.68E+12,02/05/2023,28068.26,28879.88,27872,28669.86,50824.5224,1.68E+12,1441733922,1174697,24789.36748,703206831.8,0
1.68E+12,03/05/2023,28669.85,29266.66,28113.69,29026.16,64615.79213,1.68E+12,1845961219,1502909,32291.20998,922549963.3,0
1.68E+12,04/05/2023,29026.16,29379.83,28663.64,28838.16,42575.47501,1.68E+12,1233816136,961542,20470.2124,593281438.9,0
1.68E+12,05/05/2023,28838.16,29677,28800,29505.61,58415.83048,1.68E+12,1709786815,1288027,29071.98606,850975342.6,0
1.68E+12,06/05/2023,29505.6,29820,28300,28848.2,49249.28459,1.68E+12,1429517893,1221021,23315.95073,676717267,0
1.68E+12,07/05/2023,28848.19,29138.29,28395.23,28430.1,30003.41028,1.68E+12,865838535.3,855425,14904.01102,430162358.6,0
1.68E+12,08/05/2023,28430.09,28631.01,27262,27668.79,68244.36179,1.68E+12,1903052695,1600637,32347.56935,901988104.1,0
1.68E+12,09/05/2023,27668.8,27818,27353,27628.27,40113.31069,1.68E+12,1106923908,1003698,20094.09737,554561922.8,0
1.68E+12,10/05/2023,27628.28,28331.42,26777,27598.75,71155.11355,1.68E+12,1971173412,1534579,34398.83676,953153016.5,0
1.68E+12,11/05/2023,27598.74,27630.14,26702.05,26968.62,47635.31365,1.68E+12,1295799109,1257000,23270.11723,632925807.5,0
1.68E+12,12/05/2023,26968.61,27091.12,25811.46,26795.01,67207.93494,1.68E+12,1777052128,1351633,33147.27251,876487224.3,0
1.68E+12,13/05/2023,26795.01,27045.45,26692.03,26775.28,22814.90421,1.68E+12,612062852.1,605049,10959.29947,294038915,0
1.68E+12,14/05/2023,26775.27,27200,26560.53,26917.62,21594.8036,1.68E+12,580801698,629537,10672.14983,287060095.3,0
1.68E+12,15/05/2023,26917.61,27663.59,26726,27162.14,40430.08333,1.68E+12,1104633264,935914,19301.24631,527237637.3,0
1.68E+12,16/05/2023,27162.15,27296.89,26852.11,27033.84,33270.45451,1.68E+12,900273404.6,815642,15970.99932,432214355.1,0
1.68E+12,17/05/2023,27033.85,27500,26544.71,27405.61,42958.97785,1.68E+12,1159714528,1016823,21634.02212,584185553.8,0
1.68E+12,18/05/2023,27405.62,27485.33,26361.2,26821.28,49198.65143,1.68E+12,1330745573,1057318,23659.89374,640128055.9,0
1.68E+12,19/05/2023,26821.28,27183.6,26630,26880.26,28754.13544,1.68E+12,772864757.2,756295,13622.24812,366169697.4,0
1.68E+12,20/05/2023,26880.26,27150,26825.11,27102.43,14434.54718,1.68E+12,389225653.7,481382,6769.94368,182562924.6,0
1.68E+12,21/05/2023,27102.42,27277.55,26666.03,26747.78,21347.87279,1.68E+12,575213570.3,568937,9855.43959,265526847.3,0
1.68E+12,22/05/2023,26747.78,27099.89,26538.21,26849.27,26458.83828,1.68E+12,709594996.7,717111,12639.67925,338982776.5,0
1.68E+12,23/05/2023,26849.28,27495.83,26798.11,27219.61,38700.83858,1.68E+12,1054565782,816399,18966.20117,516737777.3,0
1.68E+12,24/05/2023,27219.61,27219.61,26080.5,26329.01,54393.0657,1.68E+12,1442636235,1012767,26698.91191,707870181.8,0
1.68E+12,25/05/2023,26329,26631.98,25871.89,26473.79,37435.44895,1.69E+12,984117789.7,753125,17773.08882,467287939.9,0
1.69E+12,26/05/2023,26473.8,26932.16,26327.24,26705.92,35061.18713,1.69E+12,932817724.6,655755,16507.37461,439209106.7,0
1.69E+12,27/05/2023,26705.93,26895,26551,26854.27,15095.6867,1.69E+12,403337263,415694,7152.30076,191116596.8,0
1.69E+12,28/05/2023,26854.28,28261.32,26764.36,28065,43916.00855,1.69E+12,1205762342,843861,23346.55866,640869473.6,0
1.69E+12,29/05/2023,28065.01,28447.14,27524.6,27736.4,42385.41945,1.69E+12,1182678582,805579,20199.85331,563722083.7,0
1.69E+12,30/05/2023,27736.39,28038.59,27554,27694.4,32686.75371,1.69E+12,908653906,745633,15196.52438,422438614.9,0
1.69E+12,31/05/2023,27694.39,27835.51,26839.01,27210.35,46588.80573,1.69E+12,1265952179,908537,21962.66824,596493723.4,0
1.69E+12,01/06/2023,27210.36,27350,26605.05,26817.93,39217.8088,1.69E+12,1055132510,814389,18620.69161,500960557.9,0
1.69E+12,02/06/2023,26817.93,27300,26505,27242.59,36380.90269,1.69E+12,983857061.6,811087,18134.67738,490485191.8,0
1.69E+12,03/06/2023,27242.59,27333.29,26914.93,27069.22,16595.34117,1.69E+12,450588672.5,466520,7745.7868,210327639.6,0
1.69E+12,04/06/2023,27069.22,27455.02,26951,27115.21,19258.41049,1.69E+12,523747237.4,504474,9511.72432,258699846.5,0
1.69E+12,05/06/2023,27115.2,27129.33,25388,25728.2,65805.60305,1.69E+12,1722665798,1420829,30583.35138,799867474.2,0
1.69E+12,06/06/2023,25728.2,27355.33,25351.02,27230.08,68392.60438,1.69E+12,1797636024,1345725,35083.7879,922716234.2,0
1.69E+12,07/06/2023,27230.07,27391.77,26125.01,26339.34,59619.44364,1.69E+12,1589291468,1311928,28095.50924,749083400.1,0
1.69E+12,08/06/2023,26339.34,26810,26210,26498.61,31075.51083,1.69E+12,823023638.2,848252,14614.60741,387105933.4,0
1.69E+12,09/06/2023,26498.62,26783.33,26269.91,26477.81,27934.7097,1.69E+12,741158215.1,746911,12757.07361,338454644.9,0
1.69E+12,10/06/2023,26477.8,26533.87,25358,25841.21,64944.60108,1.69E+12,1673795235,1713871,31558.13098,813190388.2,0
1.69E+12,11/06/2023,25841.22,26206.88,25634.7,25925.55,30014.29595,1.69E+12,776111471.9,833902,14266.10759,368954010.8,0
1.69E+12,12/06/2023,25925.54,26106.48,25602.11,25905.19,29900.50893,1.69E+12,773303698.9,858037,14219.97114,367770742.7,0
1.69E+12,13/06/2023,25905.2,26433.21,25712.57,25934.25,41065.60853,1.69E+12,1068985237,1007138,20120.32689,523776704.2,0
1.69E+12,14/06/2023,25934.24,26098,24820.56,25128.6,45077.31608,1.69E+12,1152808417,957418,20726.13761,530122336.4,0
1.69E+12,15/06/2023,25128.6,25759.01,24800,25598.49,48664.86063,1.69E+12,1224436975,943268,24035.81623,604884325.2,0
1.69E+12,16/06/2023,25598.49,26518,25175.56,26345,51596.91662,1.69E+12,1335158159,926194,24055.65943,622525707.6,0
1.69E+12,17/06/2023,26345.01,26839.99,26181,26516.99,27842.2195,1.69E+12,738491809.9,666967,13843.65158,367248705,0
1.69E+12,18/06/2023,26516.99,26700,26255.85,26339.97,21538.31022,1.69E+12,571013013.9,555956,10367.07533,274864183.4,0
1.69E+12,19/06/2023,26339.98,27068.09,26256.61,26844.35,35872.65974,1.69E+12,954193987.3,732735,17593.19977,468128198.1,0
1.69E+12,20/06/2023,26844.35,28402.74,26652,28307.99,69666.95525,1.69E+12,1912797984,1189024,35052.57462,962782935.7,0
1.69E+12,21/06/2023,28308,30800,28257.99,29993.89,108926.4041,1.69E+12,3210301129,1872873,55846.96952,1646165465,0
1.69E+12,22/06/2023,29993.89,30500,29525.61,29884.92,59054.5646,1.69E+12,1775822104,1146092,27902.93312,839284260.2,0
1.69E+12,23/06/2023,29884.92,31431.94,29800,30688.5,73931.89635,1.69E+12,2265077496,1338533,36289.3174,1112439185,0
1.69E+12,24/06/2023,30688.51,30800,30250,30527.43,30513.30135,1.69E+12,933244397.7,776343,14497.56447,443500647.9,0
1.69E+12,25/06/2023,30527.44,31046.01,30277.49,30462.66,30223.44801,1.69E+12,926316644.4,789910,14627.97473,448414594.6,0
1.69E+12,26/06/2023,30462.67,30666,29930,30267.99,45180.41489,1.69E+12,1367837658,954783,22277.58284,674540668.6,0
1.69E+12,27/06/2023,30267.99,30994.97,30226.17,30692.44,42699.64157,1.69E+12,1306206257,824373,21151.29517,647203906.8,0
1.69E+12,28/06/2023,30692.44,30709.74,29858.8,30077.41,40463.51937,1.69E+12,1224103638,895470,19176.75428,580226725.8,0
1.69E+12,29/06/2023,30077.4,30843.98,30049.98,30447.31,36330.62903,1.69E+12,1107940390,758428,17834.38857,543872730.3,0
1.69E+12,30/06/2023,30447.31,31282,29500,30472,89419.07618,1.69E+12,2726355506,1559366,44319.81254,1351735333,0
1.69E+12,01/07/2023,30471.99,30661.6,30320.57,30585.9,17501.75075,1.69E+12,533859338.1,567975,8102.13876,247175149,0
1.69E+12,02/07/2023,30585.9,30791,30155,30617.03,23286.41019,1.69E+12,711031423.4,591533,10630.2474,324616032,0
1.69E+12,03/07/2023,30617.02,31380,30570.27,31156.2,43761.64311,1.69E+12,1352635340,781855,20885.94331,645698735.4,0
1.69E+12,04/07/2023,31156.2,31350.69,30620,30766.51,33206.11943,1.69E+12,1028794009,779472,14107.36566,437126154.1,0
1.69E+12,05/07/2023,30766.52,30878.07,30200,30504.81,33215.67122,1.69E+12,1013694790,827926,15619.11716,476478254.9,0
1.69E+12,06/07/2023,30504.8,31500,29850.45,29895.43,71319.6261,1.69E+12,2181763649,1397042,33952.63237,1039137135,0
1.69E+12,07/07/2023,29895.42,30449,29701.02,30344.7,34070.53895,1.69E+12,1027461795,912948,14875.86309,448638761.4,0
1.69E+12,08/07/2023,30344.7,30386.81,30044.47,30284.63,13094.59042,1.69E+12,395759717.6,480214,5990.91468,181083431.2,0
1.69E+12,09/07/2023,30284.63,30445.52,30061.12,30160.71,15388.50196,1.69E+12,465781514.3,473168,7017.35093,212433521.9,0
1.69E+12,10/07/2023,30160.71,31045.78,29950,30411.57,41262.87652,1.69E+12,1254289038,896853,19574.2347,595390893.1,0
